;couche;min.14C;max.14C;site;level;pays;lat;long;alt;nb_mamm;First_predite;proba_value;Second_predite;proba_value.1;MAT.moy;MAT.min;MAT.max;Tp.moy;Tp.min;Tp.max;Tmax.moy;Tmax.min;Tmax.max;Tmin.moy;Tmin.min;Tmin.max;Mta.moy;Mta.min;Mta.max;It.moy;It.min;It.max;Itc.moy;Itc.min;Itc.max;P.moy;P.min;P.max;D.moy;D.min;D.max;MAT_se.fit;Tp_se.fit;Tmax_se.fit;Tmin_se.fit;Mta_se.fit;It_se.fit;Itc_se.fit;P_se.fit;D_se.fit;MAT_df;Tp_df;Tmax_df;Tmin_df;Mta_df;It_df;Itc_df;P_df;D_df;MAT_residual.scale;Tp_residual.scale;Tmax_residual.scale;Tmin_residual.scale;Mta_residual.scale;It_residual.scale;Itc_residual.scale;P_residual.scale;D_residual.scale
61;Mezhyrich_NA;-19035;-16529.5;Mezhyrich;NA;Ukraine;49.465;32.028;101;13;7;1;6;8.54E-11;5.5274515;-1.201843409;12.25674641;1083.742829;658.4406068;1509.045051;21.62854145;16.4249348;26.8321481;-10.5084573;-25.44486938;4.427954769;32.13699875;15.40572367;48.86827383;-158.3246302;-515.6318169;198.9825565;53.74543376;-125.147792;232.6386595;311.4382478;-346.2366912;969.1131868;3.130869232;-0.037964063;6.299702527;1.352732304;85.49484937;1.04603631;3.002538511;3.363344391;71.82639197;35.96136722;132.2067389;0.637003315;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
62;Miron_108;-18309;-16228;Miron;108;spain;43.25;-3.45;260;11;6;0.616038028;4;0.383961902;8.247759379;1.18587461;15.30964415;1308.024623;861.7021884;1754.347057;21.40311929;15.94232866;26.86390991;-3.63324738;-19.30787932;12.04138456;25.03636667;7.478162089;42.59457124;20.58811411;-354.3786861;395.5549143;121.6907574;-66.04411871;309.4256335;476.8641704;-213.315811;1167.044152;2.126166855;-1.199283416;5.451617127;1.717299354;108.5360712;1.327947499;3.811735278;4.269779862;91.18390696;45.65310706;167.8370116;0.80867839;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
63;Miron_12;-15765;-15259.5;Miron;12;spain;43.25;-3.45;260;8;4;0.569047165;6;0.430952684;8.044396939;0.865415816;15.22337806;1299.430619;845.7075079;1753.153731;21.53802714;15.98668864;27.08936565;-3.936927993;-19.8714682;11.99761222;25.47495514;7.625609907;43.32430036;11.35870615;-369.8255908;392.5430031;124.8263227;-66.02147163;315.6741169;487.9094476;-213.714725;1189.53362;1.958715298;-1.421875791;5.339306388;1.831944015;115.7817975;1.416599539;4.066201746;4.554824788;97.27122548;48.70084886;179.0415913;0.862664703;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
64;Miron_14;-18269.5;-17301;Miron;14;spain;43.25;-3.45;260;6;6;0.92211421;4;0.077770535;5.537648689;-1.604835457;12.68013284;1171.738846;720.3224022;1623.15529;20.52332679;15.00021054;26.04644303;-8.006210632;-23.85974178;7.847320516;28.52953742;10.77093586;46.28813897;-98.2684791;-477.5148862;280.977928;73.3557546;-116.5217951;263.2333043;441.1818013;-256.8754081;1139.239011;1.569076626;-1.794327992;4.932481244;1.796796202;113.5603994;1.389420555;3.988187299;4.467435583;95.40497256;47.76647077;175.6064861;0.846113554;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
65;Monruz et Champréveyres_NA;-16114;-14127;Monruz et Champréveyres;NA;Switzerland;47.02;6.97;520;7;6;0.999837016;4;0.000155428;3.515905687;-3.307992115;10.33980349;955.2466304;523.9653539;1386.527907;17.63615401;12.35939315;22.91291487;-9.810150579;-24.9565442;5.336243048;27.44630459;10.47981511;44.41279407;-150.3023002;-512.6326422;212.0280419;-39.54935177;-220.957524;141.8588205;399.9837629;-266.9370113;1066.904537;1.348684988;-1.864696927;4.562066902;1.463813134;92.51533585;1.131932522;3.249094662;3.639528441;77.72448077;38.91436724;143.0630143;0.689311415;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
66;Moulin du Roc (Saint-Chamassy, Dordogne)_Zone central Couche Brune S.I.;-15641;-14892.5;Moulin du Roc (Saint-Chamassy, Dordogne);Zone central Couche Brune S.I.;France;44.87;0.92;60;11;6;0.999301969;4;0.00068446;4.930184946;-2.122211578;11.98258147;1085.125652;639.4028899;1530.848414;19.87419076;14.42073717;25.32764435;-9.08275193;-24.73632367;6.570819807;28.95694269;11.42232906;46.49155632;-119.9580398;-494.4210401;254.5049605;36.09373032;-151.388908;223.5763686;417.1396937;-272.1129719;1106.392359;1.072124973;-2.248857273;4.393107218;1.707758514;107.9330748;1.32056979;3.790558333;4.246058148;90.67731444;45.39947105;166.9045557;0.804185597;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
67;Muranska cave section 3_4;-16358;-15803.5;Muranska cave section 3;4;slovaquie;49.254;20.1753;1560;5;6;0.979918721;8;0.019989313;0.982159243;-5.974405717;7.938724202;891.4592309;451.7931774;1331.125284;19.17758384;13.79823457;24.55693312;-16.61627283;-32.05713584;-1.175409819;35.79385667;18.49751233;53.09020102;-321.2537379;-690.6283438;48.12086797;-30.65041085;-215.5854393;154.2846176;304.1692087;-375.7175398;984.0559573;1.037952052;-2.237902991;4.313807095;1.60899157;101.6908457;1.244195618;3.57133421;4.000490531;85.43305936;42.77382639;157.2517548;0.75767612;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
68;Oblazowa Cave _Layer III lower;-16139.5;-15613;Oblazowa Cave ;Layer III lower;Poland;49.429;20.156;650;16;6;0.999537696;8;0.000384576;2.75454056;-4.127085604;9.636166725;946.488452;511.5586504;1381.418254;18.07279056;12.75138971;23.39419142;-11.70022573;-26.97475382;3.574302362;29.77301629;12.66299482;46.88303776;-196.9053842;-562.3009447;168.4901763;-32.83155241;-215.7743896;150.1112848;384.4783111;-288.0844357;1057.041058;1.00228679;-2.238279482;4.242853061;1.528335687;96.59326458;1.181826306;3.392309582;3.799953061;81.15045215;40.6296506;149.3690042;0.719695165;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
69;Pesturina_2;-31266;-15954;Pesturina;2;Serbia;43.167;21.9;187;9;6;0.941741058;4;0.058258932;5.787776379;-1.019205162;12.59475792;1112.55738;682.3452387;1542.769522;21.13038621;15.8667063;26.39406612;-9.097440158;-24.20628628;6.011405963;30.22782637;13.30339637;47.15225637;-120.3987308;-481.8308656;241.033404;58.06547302;-122.8929932;239.0239392;365.5398362;-299.7276593;1030.807332;2.351577188;-0.853838838;5.556993214;1.444466657;91.29260749;1.116972343;3.206153022;3.591426636;76.69723565;38.40005575;141.1722228;0.680201135;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
70;Petersfels_P1, AH4;-16020;-14448.5;Petersfels;P1, AH4;Germany;47.85;8.77;600;5;8;0.960932687;6;0.038987027;-1.697494348;-8.445521374;5.050532678;700.9237251;274.4376032;1127.409847;14.44121676;9.223125;19.65930852;-16.69457528;-31.67256536;-1.716585209;31.13579204;14.35794266;47.91364143;-346.0483756;-704.3501866;12.25343538;-158.3970394;-337.7882443;20.99416552;348.2927724;-311.2129148;1007.79846;0.500085488;-2.677568784;3.67773976;1.375313589;86.92202279;1.06349789;3.052660163;3.419489009;73.02539656;36.56167364;134.4136783;0.64763687;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
71;Peyrugues_3;-17291;-15185;Peyrugues;3;France;44.53;1.67;150;7;6;0.998349057;4;0.001649263;6.611745223;-0.639816996;13.86330744;1187.551318;729.2409652;1645.861671;20.90901688;15.30155311;26.51648065;-6.634216464;-22.72985842;9.461425495;27.54323335;9.513427268;45.57303943;-49.88955739;-434.9277124;335.1485976;82.90858035;-109.8687276;275.6858883;455.7017348;-253.0160142;1164.419484;0.947733313;-2.467036305;4.36250293;1.900419036;120.1095286;1.469549674;4.218189606;4.725076565;100.9070621;50.52120561;185.7338682;0.894909675;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
72;Pymvashor_5;-16535.5;-14503.5;Pymvashor;5;Russia;67.167;60.85;102;3;9;1;8;5.78E-12;-11.12493044;-17.77270999;-4.477150894;197.6527859;-222.4975347;617.8031066;7.308380329;2.167807603;12.44895306;-27.83248638;-42.58796613;-13.07700664;35.14086671;18.61226605;51.66946738;-684.7583559;-1037.737299;-331.7794122;-413.4051478;-590.1313492;-236.6789464;236.2162372;-413.4919519;885.9244263;0.633836044;-2.496611567;3.764283655;1.250522203;79.03500724;0.966999625;2.775671923;3.109215938;66.39931471;33.24418885;122.2174277;0.588872452;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
73;Pymvashor_6 up;-15945.5;-15407;Pymvashor;6 up;Russia;67.167;60.85;102;3;9;1;8;5.78E-12;-11.12493044;-17.77270999;-4.477150894;197.6527859;-222.4975347;617.8031066;7.308380329;2.167807603;12.44895306;-27.83248638;-42.58796613;-13.07700664;35.14086671;18.61226605;51.66946738;-684.7583559;-1037.737299;-331.7794122;-413.4051478;-590.1313492;-236.6789464;236.2162372;-413.4919519;885.9244263;0.633836044;-2.496611567;3.764283655;1.250522203;79.03500724;0.966999625;2.775671923;3.109215938;66.39931471;33.24418885;122.2174277;0.588872452;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
74;Rasik_horizon 24;-16414.5;-15324;Rasik;horizon 24;Russia;59;57.33;248;5;9;0.960773324;8;0.03039118;-2.885754233;-9.426516927;3.655008462;633.1607258;219.7740418;1046.54741;13.83201104;8.774191944;18.88983013;-18.54498819;-33.06293223;-4.027044157;32.37699923;16.11447821;48.63952024;-412.7744059;-760.0710468;-65.47776501;-192.6702726;-366.5515118;-18.78903353;281.9716585;-357.2774404;921.2207573;2.268008498;-0.812044744;5.34806174;1.104268631;69.79154707;0.853905152;2.451045991;2.7455807;58.63364932;29.35614802;107.9236108;0.520001464;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
75;Rasik_horizon 27;-16380;-15675;Rasik;horizon 27;Russia;59;57.33;248;5;9;0.960773324;8;0.03039118;-2.885754233;-9.426516927;3.655008462;633.1607258;219.7740418;1046.54741;13.83201104;8.774191944;18.88983013;-18.54498819;-33.06293223;-4.027044157;32.37699923;16.11447821;48.63952024;-412.7744059;-760.0710468;-65.47776501;-192.6702726;-366.5515118;-18.78903353;281.9716585;-357.2774404;921.2207573;2.268008498;-0.812044744;5.34806174;1.104268631;69.79154707;0.853905152;2.451045991;2.7455807;58.63364932;29.35614802;107.9236108;0.520001464;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
76;Riparo Salvini_cuts 11-15;-16673.5;-13977.5;Riparo Salvini;cuts 11-15;Italie;41.283;13.25;35;6;4;0.999190583;6;0.000809417;10.36945224;3.105806251;17.63309823;1449.312934;990.2388673;1908.387001;22.74767863;17.13087077;28.3644865;-0.168608442;-16.29107166;15.95385478;22.91628708;4.856436706;40.97613745;105.0340594;-280.6457108;490.7138296;185.8599128;-7.238633113;378.9584586;526.3774665;-183.5212671;1236.2762;3.020672959;-0.399786921;6.441132839;1.911646334;120.8191118;1.478231481;4.243109832;4.752991378;101.503201;50.81967485;186.831147;0.900196623;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
77;Riparo Tagliente_10;-16425;-14242;Riparo Tagliente;10;Italie;45.540607;11.005638;316;10;6;0.999329742;4;0.00066974;6.261138511;-0.90874458;13.4310216;1149.178148;696.0300472;1602.32625;20.68855631;15.1442531;26.23285951;-7.331782244;-23.24612837;8.582563882;28.02033855;10.19361407;45.84706303;-67.54975012;-448.2509664;313.1514661;66.91098652;-123.6949434;257.5169165;436.4098633;-264.3251303;1137.144857;0.996017107;-2.380289708;4.372323921;1.823229025;115.2309962;1.40986044;4.046857865;4.533156411;96.80848329;48.46916742;178.1898482;0.858560803;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
78;Riparo Tagliente_13-14;-17218;-15940.5;Riparo Tagliente;13-14;Italie;45.540607;11.005638;316;9;6;0.999902924;4;8.63E-05;5.048272434;-2.15685905;12.25340392;1085.859205;630.4833488;1541.235061;20.20491818;14.63335821;25.77647815;-9.327037155;-25.31962098;6.665546666;29.53195533;11.61759157;47.4463191;-119.7163964;-502.2892061;262.8564133;41.99033788;-149.552644;233.5333198;416.0401351;-288.1397937;1120.220064;0.653062326;-2.739843;4.045967653;1.856826228;117.3543932;1.435840373;4.121430562;4.616690281;98.59240305;49.36232371;181.4734074;0.874381767;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
79;Rislisberghöhle_II;-15765;-13982;Rislisberghöhle;II;Switzerland;47.28;7.71;500;9;6;0.999952664;4;4.47E-05;5.208371612;-1.90063372;12.31737694;1049.386449;600.0859199;1498.686979;18.13397229;12.63674443;23.63120015;-6.717457178;-22.49667841;9.061764051;24.85142947;7.176067429;42.5267915;-62.23234721;-439.7011207;315.2364263;-2.33312571;-191.3206664;186.654415;462.4148103;-232.3704105;1157.200031;0.752694613;-2.594944791;4.100334016;1.764101251;111.494026;1.364138313;3.915617249;4.386145011;93.66895989;46.89730016;172.4111067;0.830717461;38;38;38;38;38;38;38;38;38;3.036408522;191.9058845;2.347983822;6.739643531;7.549525905;161.2250022;80.72062859;296.7576568;1.429848528
