"","couche","min.14C","max.14C","site","level","pays","lat","long","alt","nb_mamm","First_predite","proba_value","Second_predite","proba_value.1","MAT.moy","MAT.min","MAT.max","Tp.moy","Tp.min","Tp.max","Tmax.moy","Tmax.min","Tmax.max","Tmin.moy","Tmin.min","Tmin.max","Mta.moy","Mta.min","Mta.max","It.moy","It.min","It.max","Itc.moy","Itc.min","Itc.max","P.moy","P.min","P.max","D.moy","D.min","D.max","MAT_se.fit","Tp_se.fit","Tmax_se.fit","Tmin_se.fit","Mta_se.fit","It_se.fit","Itc_se.fit","P_se.fit","D_se.fit","MAT_df","Tp_df","Tmax_df","Tmin_df","Mta_df","It_df","Itc_df","P_df","D_df","MAT_residual.scale","Tp_residual.scale","Tmax_residual.scale","Tmin_residual.scale","Mta_residual.scale","It_residual.scale","Itc_residual.scale","P_residual.scale","D_residual.scale"
"32","Kapova cave_NA",-19580.5,-18005,"Kapova cave",NA,"Russia",53.044,57.064,407,7,7,0.999994529,6,5.45e-06,5.341499678,-1.318759188,12.00175854,930.5884754,509.6494419,1351.527509,20.46923212,15.31900943,25.61945482,-9.46097574,-24.2441547,5.322203227,29.93020786,13.37057944,46.48983628,-195.9524555,-549.5940168,157.6891058,-38.95420437,-216.012159,138.1037502,331.708023,-319.2198087,982.6358546,2.424124976,-0.712199161,5.560449113,1.266621493,80.05250814,0.97944883,2.811406071,3.14924415,67.25414303,33.67217632,123.7908614,0.596453628,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"33","Kiputz IX_35",-22292.5,-21735,"Kiputz IX","35","spain",43.291,-2.375,119,4,6,0.997390042,8,0.00250426,4.093874278,-2.854652454,11.04240101,1054.963909,615.805884,1494.121933,20.56557113,15.19243762,25.93870463,-11.43082193,-26.85384321,3.992199348,31.99639306,14.72003443,49.27275169,-202.3954482,-571.3432462,166.5523497,16.95945265,-167.7618856,201.6807909,609.3540471,-69.74710041,1288.455195,0.440334684,-2.831735147,3.712404516,1.600493729,101.1537685,1.237624436,3.552472314,3.979362059,84.9818472,42.5479177,156.4212343,0.753674476,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"34","Kuljurt-tamak Cave_NA",-20147,-16470,"Kuljurt-tamak Cave",NA,"Russia",53.433,57.75,684,9,6,0.99747494,4,0.001899425,5.412200893,-1.252121374,12.07652316,966.2959523,545.1001053,1387.491799,21.42617427,16.27280945,26.5795391,-9.91126851,-24.70346664,4.880929618,31.33744279,14.7677114,47.90717418,-255.0605702,-608.917887,98.79674669,-59.78393364,-236.9499107,117.3820434,304.7343727,-346.5905878,956.0593332,2.653585359,-0.484652239,5.791822956,1.271826064,80.38144539,0.983473404,2.822958191,3.162184452,67.53049156,33.81053591,124.2995203,0.598904467,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"35","La Riera Cave _7",-25074.5,-22944.5,"La Riera Cave ","7","spain",43.425,-4.857,37,4,6,0.997390042,8,0.00250426,3.683874278,-3.264652454,10.63240101,1054.963909,615.805884,1494.121933,20.15557113,14.78243762,25.52870463,-11.84082193,-27.26384321,3.582199348,31.99639306,14.72003443,49.27275169,-202.3954482,-571.3432462,166.5523497,16.95945265,-167.7618856,201.6807909,609.3540471,-69.74710041,1288.455195,0.440334684,-2.831735147,3.712404516,1.600493729,101.1537685,1.237624436,3.552472314,3.979362059,84.9818472,42.5479177,156.4212343,0.753674476,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"36","Laa2 sondage 4_C4",-18774.5,-17813.5,"Laa2 sondage 4","C4","France",43.1,-0.44,475,6,6,0.989592638,8,0.010385718,5.411516978,-1.590078734,12.41311269,1012.231346,569.7192773,1454.743416,21.40567971,15.9915092,26.81985022,-9.54370413,-25.08451787,5.9971096,30.94938384,13.541078,48.35768968,-199.8304476,-571.5960635,171.9351683,-4.690993287,-190.8231303,181.4411437,549.1916523,-135.0960918,1233.479396,0.221316931,-3.075743149,3.518377011,1.655966873,104.6597601,1.280520523,3.675601074,4.117286826,87.92731968,44.02262935,161.8427973,0.779796848,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"37","Laa2 sondage 4_C5",-20202.5,-19164.5,"Laa2 sondage 4","C5","France",43.1,-0.44,475,6,6,0.996775293,8,0.00243448,7.232704026,0.465215551,14.0001925,1179.842792,752.1266755,1607.558909,21.94217894,16.7090381,27.17531979,-6.579459884,-21.60064679,8.44172702,28.52163883,11.69540178,45.34787587,-129.5537106,-488.8888714,229.7814501,30.58972538,-149.3188475,210.4982982,614.5309036,-46.8768115,1275.938619,1.084304609,-2.102514084,4.271123301,1.398452757,88.38445529,1.081390869,3.104020098,3.47702071,74.25402321,37.17681096,136.6751412,0.658533133,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"38","Las Caldas_11 (Sala I)",-22841,-21434.5,"Las Caldas","11 (Sala I)","spain",43.336,-5.922,178,4,6,0.996864199,8,0.003101501,4.034275511,-3.097023355,11.16557438,997.341016,546.6314996,1448.050532,19.85699735,14.34253042,25.37146428,-10.80748909,-26.63619328,5.021215094,30.66448644,12.93369523,48.39527765,-189.749121,-568.4016202,188.9033783,-1.296498555,-190.876696,188.2836989,399.1289283,-297.8351089,1096.092965,0.489002041,-2.869135415,3.847139497,1.785922358,112.873155,1.381012066,3.964051603,4.440399574,94.82760112,47.47739783,174.5437514,0.840993047,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"39","Las Caldas_12 (Sala I)",-24095.5,-22319.5,"Las Caldas","12 (Sala I)","spain",43.336,-5.922,178,7,4,0.822201173,6,0.177796885,7.053845013,-0.013863036,14.12155306,1214.089179,767.3987047,1660.779654,21.91961679,16.45432316,27.38491043,-6.323102146,-22.0106595,9.364455207,28.24271894,10.67003575,45.81540213,-82.19087333,-457.4668738,293.0851271,91.72763071,-96.16205289,279.6173143,434.9298011,-255.8193075,1125.67891,2.372888067,-0.955304394,5.701080528,1.723135066,108.9048975,1.332460118,3.824688285,4.284289391,91.49376734,45.80824506,168.4073539,0.811426434,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"40","Maksyutovsky grotto_layer 2",-19280,-18594.5,"Maksyutovsky grotto","layer 2","Russia",53.01,56.47,301,11,7,0.999999748,6,2.48e-07,6.705929591,-0.029008877,13.44086806,1122.167379,696.5084749,1547.826283,23.02515617,17.81718548,28.23312685,-9.76931211,-24.71825068,5.179626466,32.79446828,16.04916142,49.53977513,-176.5939856,-534.2008299,181.0128587,41.08490905,-137.9583464,220.1281645,240.6973376,-417.529164,898.9238392,3.297481941,0.125991087,6.468972794,1.359568377,85.92690016,1.051322486,3.017711929,3.380341152,72.1893688,36.14309907,132.8748497,0.64022243,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"41","Medvezh'ya_brown loam B",-23030.5,-19051,"Medvezh'ya","brown loam B","Russia",61.8,59.15,762,7,8,0.95660297,9,0.04339703,-10.9595391,-18.17741196,-3.741666242,103.9561083,-352.2250231,560.1372397,14.66626444,9.084851865,20.24767701,-35.61251234,-51.63337704,-19.59164763,50.27877678,32.3327337,68.22481985,-964.5614201,-1347.810762,-581.3120783,-380.7377746,-572.6194764,-188.8560729,59.43593217,-645.9892507,764.861115,-0.177254157,-3.576159412,3.221651099,1.868862039,118.1150757,1.445147384,4.14814537,4.646615326,99.23147172,49.68228664,182.6497046,0.880049445,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"42","Miron_112",-18854.5,-18534.5,"Miron","112","spain",43.25,-3.45,260,7,6,0.855578585,4,0.144379208,6.939188455,-0.179106511,14.05748342,1177.681473,727.7938237,1627.569122,22.13415362,16.6297423,27.63856493,-6.894312682,-22.69415328,8.905527914,29.0284663,11.33000713,46.72692547,-102.546995,-480.5090227,275.4150327,79.23556754,-109.9989311,268.4700662,430.6293624,-265.0637632,1126.322488,1.746252758,-1.605761145,5.098266662,1.773218349,112.0702413,1.371188352,3.935853655,4.408813164,94.15305294,47.13967135,173.3021491,0.835010714,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"43","Miron_113",-18854.5,-18534.5,"Miron","113","spain",43.25,-3.45,260,6,6,0.743615577,4,0.252238906,4.673244944,-2.268519118,11.61500901,1059.563035,620.8324223,1498.293648,20.41630633,15.04840225,25.78421042,-9.53628617,-24.94429695,5.871724622,29.9525925,12.69304813,47.21213687,-186.1899334,-554.778652,182.3987853,18.01841314,-166.5231446,202.5599709,398.3405741,-280.0996367,1076.780785,2.102381448,-1.166503834,5.37126673,1.59331694,100.7001839,1.232074792,3.536542639,3.961518163,84.60077927,42.35712817,155.7198243,0.750294917,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"44","Miron_120-126",-23821,-21533,"Miron","120-126","spain",43.25,-3.45,260,7,6,0.876248496,4,0.123717942,7.422357953,0.374526718,14.47018919,1223.303752,777.8695241,1668.737981,22.26306904,16.81314568,27.71299239,-6.248671204,-21.89210978,9.394767369,28.51174024,10.98847745,46.03500304,-83.90536708,-458.125963,290.3152288,90.36347882,-96.99779468,277.7247523,423.11208,-265.6944057,1111.918566,1.989591487,-1.329240958,5.308423932,1.703153471,107.6420287,1.317008817,3.780336931,4.234608471,90.43279919,45.27704944,166.4544904,0.802017076,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"45","Novgorod Severskii_NA",-18764,-18461,"Novgorod Severskii",NA,"Ukraine",52,33.267,180,14,7,1,6,1.02e-10,3.732715409,-2.892498134,10.35792895,924.5111246,505.7870117,1343.235238,19.9836654,14.86054244,25.10678837,-12.28804807,-26.99344008,2.41734393,32.27171348,15.79921944,48.74420752,-241.0659615,-592.8467119,110.7147888,-31.21309501,-207.3393962,144.9132062,294.2360856,-353.2666575,941.7388287,2.847753599,-0.272067652,5.96757485,1.220950414,77.16602278,0.944132451,2.710034076,3.035690591,64.82913345,32.45804516,119.3272847,0.57494706,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"46","Peyrugues_6",-23126.5,-22015.5,"Peyrugues","6","France",44.53,1.67,150,4,6,0.996980971,8,0.003018627,3.490680065,-3.987934772,10.9692949,967.8469674,495.1865251,1440.50741,20.71203307,14.92899481,26.49507133,-13.24952425,-29.84913453,3.350086029,33.96155732,15.36722259,52.55589206,-234.5659348,-631.6599638,162.5280943,6.258888221,-192.5544422,205.0722186,362.3842922,-368.524016,1093.2926,-0.305535855,-3.827224831,3.216153121,2.104208711,132.9893626,1.627135472,4.67052326,5.231765771,111.7277374,55.93880027,205.6508675,0.990874484,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"47","Peyrugues_7",-21712.5,-20783,"Peyrugues","7","France",44.53,1.67,150,3,6,0.997726044,8,0.002270917,3.545629705,-3.726262657,10.81752207,970.9681945,511.3729438,1430.563445,20.25575331,14.63256871,25.87893791,-12.51889942,-28.65966638,3.621867529,32.77465273,14.69429913,50.85500634,-222.5175991,-608.6352292,163.6000309,-0.678150047,-193.9959195,192.6396194,370.7751703,-339.9295069,1081.479848,0.118331395,-3.306011712,3.542674502,1.919281175,121.301646,1.484135326,4.260056203,4.771974143,101.9085902,51.02264133,187.5773238,0.903791879,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"48","Praileaitz I_IV.17",-19396,-17613.5,"Praileaitz I","IV.17","spain",43.277,-2.369,194,4,6,0.965155605,8,0.03481779,3.954320747,-2.977487178,10.88612867,1020.744471,582.6431013,1458.84584,19.60347485,14.24326961,24.96368009,-10.47090521,-25.85681725,4.915006836,30.07438006,12.83958996,47.30917015,-193.2018473,-561.2619223,174.8582277,-12.45704467,-196.7339261,171.8198367,638.5729154,-38.89425115,1316.040082,0.13826079,-3.125936135,3.402457716,1.582704737,100.0294757,1.223868624,3.512987686,3.935132684,84.03730031,42.07501078,154.6826608,0.745297618,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"49","Praileaitz I_V.9bis",-21784.5,-21243.5,"Praileaitz I","V.9bis","spain",43.277,-2.369,194,5,6,0.998562815,4,0.001062772,5.018784832,-1.920500613,11.95807028,1086.638573,648.0646129,1525.212534,21.48627982,16.12029239,26.85226725,-10.51524254,-25.91775177,4.887266683,32.00152236,14.74814066,49.25490407,-187.5599766,-556.0170875,180.8971342,36.47045116,-148.0052145,220.9461168,560.9461835,-117.2517843,1239.144151,0.914129658,-2.35358844,4.181847757,1.59068019,100.5335371,1.230035855,3.530690083,3.954962324,84.46077508,42.28703218,155.4621266,0.749053269,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"50","Prizhim II_horizon 2",-23438.5,-18533,"Prizhim II","horizon 2","Russia",55.59,57.46,389,10,6,0.877975255,8,0.121829291,0.443426016,-6.22172691,7.108578943,733.3652051,312.1168591,1154.613551,19.15320265,13.99919549,24.3072098,-17.7784494,-32.57249128,-2.984407532,36.93165205,20.35985537,53.50344874,-418.5677557,-772.4691783,-64.66633306,-110.2406367,-287.4286962,66.94742286,245.6744897,-405.7316538,897.0806331,1.77181367,-1.366815086,4.910442427,1.272887777,80.44854735,0.984294401,2.82531478,3.164824226,67.58686562,33.83876075,124.4032848,0.599404429,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"51","Roc de Marcamps_3",-19035,-17704.5,"Roc de Marcamps","3","France",45.45,-1.1,20,5,6,0.995056375,8,0.004852599,0.04907695,-6.745229901,6.843383801,810.4259271,381.0148461,1239.837008,18.81992486,13.56604599,24.07380373,-18.4663088,-33.54702204,-3.385595546,37.28623366,20.39331717,54.17915014,-375.4678986,-736.227042,-14.70875529,-64.26424798,-244.8857671,116.3572712,254.7923939,-409.2363647,918.8211524,1.466721948,-1.732725551,4.666169448,1.429831566,90.3676463,1.105655369,3.173668825,3.555038912,75.92015229,38.01099291,139.7418899,0.673309453,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"52","Roc de Marcamps_4",-22367,-19146,"Roc de Marcamps","4","France",45.45,-1.1,20,7,6,0.985298434,4,0.014699536,4.510666875,-2.334123011,11.35545676,1059.591645,626.989955,1492.193334,20.49484011,15.20192388,25.78775633,-10.79852916,-25.99129507,4.394236749,31.29336927,14.27493509,48.31180344,-170.9798528,-534.4195074,192.4598019,33.8792591,-148.0843134,215.8428316,361.4495346,-307.513088,1030.412157,1.941267482,-1.28195254,5.164487504,1.48742413,94.00758861,1.150190354,3.30150187,3.698233264,78.97816017,39.54204774,145.3705904,0.700429862,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"53","Roc de Marcamps_5",-22915,-21322.5,"Roc de Marcamps","5","France",45.45,-1.1,20,5,6,0.995056375,8,0.004852599,0.04907695,-6.745229901,6.843383801,810.4259271,381.0148461,1239.837008,18.81992486,13.56604599,24.07380373,-18.4663088,-33.54702204,-3.385595546,37.28623366,20.39331717,54.17915014,-375.4678986,-736.227042,-14.70875529,-64.26424798,-244.8857671,116.3572712,254.7923939,-409.2363647,918.8211524,1.466721948,-1.732725551,4.666169448,1.429831566,90.3676463,1.105655369,3.173668825,3.555038912,75.92015229,38.01099291,139.7418899,0.673309453,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"54","Rochefort_Niv 4.2",-23920,-22979.5,"Rochefort","Niv 4.2","France",47.994,-0.403,85,5,8,0.945036748,6,0.054963046,0.940048485,-6.121514618,8.001611588,981.4759527,535.1738483,1427.778057,18.01975889,12.559217,23.48030078,-15.10026105,-30.77417902,0.573656923,33.12001993,15.56261513,50.67742474,-307.6980193,-682.6477399,67.25170138,-76.046623,-263.7729479,111.6797019,314.8234068,-375.3251372,1004.971951,1.089703344,-2.235595455,4.415002142,1.716976564,108.5156703,1.327697892,3.81101881,4.268977298,91.16676769,45.64452593,167.8054643,0.808526387,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"55","Rochefort_Niv 4.3",-23746,-21974,"Rochefort","Niv 4.3","France",47.994,-0.403,85,6,8,0.701059148,6,0.298938844,1.471871693,-5.490056441,8.433799828,989.8844456,549.8794309,1429.88946,18.14051683,12.75702033,23.52401332,-14.10558508,-29.55835225,1.347182094,32.2461019,14.93642291,49.5557809,-282.3257419,-651.9851177,87.33363401,-64.27014984,-249.3477543,120.8074546,329.6272714,-350.783637,1010.03818,1.300085458,-1.978295111,4.578466027,1.61464196,102.0479594,1.248564932,3.583875873,4.014539288,85.73307963,42.92403774,157.803985,0.760336896,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"56","Sala de las Chimeneas (Maltravieso cave)_NA",-21996,-21329,"Sala de las Chimeneas (Maltravieso cave)",NA,"spain",39.458,-6.371,450,8,4,0.976125632,6,0.023874368,11.38739822,4.152818453,18.62197799,1375.571984,918.3349496,1832.809019,25.48305549,19.88872385,31.07738712,-1.358205157,-17.41615269,14.69974238,26.84126064,8.853678613,44.82884267,24.3126151,-359.823818,408.4490482,171.8012393,-20.52460301,364.1270815,468.2394641,-238.818537,1175.297465,2.57056316,-0.8362094,5.977335719,1.884559167,119.1071594,1.457285607,4.182986877,4.68564363,100.0649464,50.09958294,184.1838338,0.887441242,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"57","Syrtinskaya cave_horizon 18",-21250,-20205,"Syrtinskaya cave","horizon 18","Russia",52.5,58.45,477,11,7,1,6,3.97e-30,6.014167449,-0.723999432,12.75233433,965.3598401,539.4968952,1391.222785,23.5549568,18.34448966,28.76542394,-11.8707618,-26.8268662,3.085342592,35.4257186,18.67238483,52.17905237,-261.776073,-619.5543372,96.00219125,8.982894381,-170.146186,188.1119748,230.6157231,-427.9263014,889.1577476,3.761736292,0.588725175,6.93474741,1.363466124,86.173244,1.054336522,3.026363408,3.390032253,72.3963285,36.24671772,133.2557886,0.642057884,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"58","TDC_III a",-21053.5,-19991,"TDC","III a","France",46.5,0.85,100,13,6,0.99807008,8,0.001829131,3.226723349,-3.671133559,10.12458026,953.6553061,517.6996956,1389.610917,18.19738819,12.86343648,23.5313399,-10.66046551,-25.97101953,4.650088506,28.8578537,11.70747718,46.00823022,-185.9590001,-552.2163687,180.2983686,-35.48383517,-218.8581544,147.8904841,403.5845474,-270.5644805,1077.733575,0.928761054,-2.319448294,4.176970403,1.546086476,97.71514293,1.195552577,3.431709417,3.844087454,82.09297062,41.10154195,151.1038441,0.728054034,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"59","TDC_V d",-22284.5,-21749,"TDC","V d","France",46.5,0.85,100,7,6,0.995994002,8,0.004004842,2.045325677,-4.938488664,9.029140017,857.1974298,415.8091718,1298.585688,17.37547941,11.97505883,22.7759,-12.52829326,-28.02963928,2.973052753,29.90377268,12.53967726,47.26786809,-231.1537136,-601.9751873,139.66776,-76.74931671,-262.4087494,108.910116,378.7999896,-303.7499258,1061.349905,0.361344347,-2.927342463,3.650031157,1.637542556,103.4953137,1.266273429,3.634706271,4.07147782,86.94903876,43.5328328,160.0421315,0.771120815,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"60","Tossa del Roca_IV",-21834,-16086.5,"Tossa del Roca","IV","spain",38.79,-0.281,665,3,6,0.995234174,4,0.004759575,8.349228415,1.121637386,15.57681944,1128.385917,671.5905818,1585.181253,25.56803385,19.97910644,31.15696126,-8.28741623,-24.32985149,7.755019025,33.85545008,15.88524439,51.82565577,-175.7157074,-559.4810575,208.0496428,85.36629781,-106.7737541,277.5063498,357.280372,-349.094598,1063.655342,1.3471605,-2.056321054,4.750642054,1.878004385,118.6928867,1.452216947,4.168437815,4.669346253,99.71690533,49.92532901,183.5432146,0.884354587,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"61","ucagisli cave_loc.1",-21619.5,-20779.5,"ucagisli cave","loc.1","Turkey",35.97,35.96,571,2,4,0.991600334,6,0.008399666,13.29646047,6.373462976,20.21945796,1375.487775,937.9432396,1813.032311,24.53530299,19.18191066,29.88869533,3.389153368,-11.97720295,18.75550969,21.14614963,3.933265215,38.35903404,123.2428558,-244.3494092,490.8351209,142.9045201,-41.13814259,326.9471828,511.6920058,-164.9140897,1188.298101,3.217303078,-0.042745003,6.47735116,1.573266857,99.43298657,1.216570531,3.49203927,3.911666961,83.53617464,41.82411186,153.7602674,0.740853309,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"62","Castelpook_cave_NA",NA,NA,"Castelpook_cave",NA,"Ireland",51.83,-8.27,20,2,9,1,8,2.38e-17,-11.3821,-18.21122841,-4.552971588,153.7649685,-277.8468909,585.3768279,4.618195669,-0.6626099,9.899001238,-25.06280361,-40.22080715,-9.90480007,29.68099928,12.70150476,46.6604938,-628.0177001,-990.6257732,-265.4096269,-467.6306989,-649.1779229,-286.0834748,314.2422084,-353.1897697,981.6741864,0.139408402,-3.076436613,3.355253417,1.469753254,92.89076093,1.136525878,3.262279413,3.654297563,78.03988491,39.07228084,143.6435607,0.692108625,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"63","Abrigo_do_Lagar_Velho-ALV_TP09",23877,24906,"Abrigo_do_Lagar_Velho-ALV","TP09","Portugal",39.75539,-8.73526,98,6,4,0.9999289,6,7.11e-05,9.455739,1.990799,16.92068,1418.135,946.3393,1889.932,23.8137,18.04123,29.58616,-3.033411,-19.60267,13.53585,26.84711,8.286772,45.40744,13.72251,-382.6454,410.0904,186.6117,-11.83813,385.0614,472.6299,-256.9419,1202.202,3.422587,-0.09266233,6.937836,2.092326,132.2384,1.617947,4.644149,5.202222,111.0968,55.62292,204.4896,0.9852791,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"64","Grotta_del_Sambuco_5",22903,23365,"Grotta_del_Sambuco","5","Italy",44.1053,11.0006,280,7,6,0.9964819,8,0.00351,5.431217,-1.684625,12.54706,1093.298,643.565,1543.03,20.86229,15.35977,26.3648,-9.41138,-25.20577,6.383014,30.27367,12.58131,47.96603,-163.9117,-541.7434,213.9201,16.71706,-172.4522,205.8863,438.682,-256.7714,1134.135,0.4432116,-2.907647,3.79407,1.946222,123.0043,1.504968,4.319853,4.838957,103.339,51.73883,190.2103,0.9164781,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
"65","Grotta_dei_Pipistrelli_Pleis_breccia",19600,20305,"Grotta_dei_Pipistrelli","Pleis_breccia","Italy",37.04,14.82,250,2,4,1,6,1.83e-11,13.41069,5.149704,21.67168,1647.961,1125.854,2170.069,25.57011,19.18208,31.95814,4.060583,-14.27559,22.39676,21.50952,0.9699465,42.0491,155.9392,-282.6967,594.5752,266.3825,46.77034,485.9946,540.3391,-267.033,1347.711,5.922449,2.03234,9.812559,2.726263,172.3042,2.108156,6.051241,6.778401,144.7571,72.47565,266.4462,1.283801,38,38,38,38,38,38,38,38,38,3.036408522,191.9058845,2.347983822,6.739643531,7.549525905,161.2250022,80.72062859,296.7576568,1.429848528
